epoch,step,min_lidar,action,reward,q_max,loss
179,17,0.636,0,1.0,-1.6099658,0
179,18,0.618,0,1.0,-1.7286665,0
179,19,0.604,1,-0.05,-2.0132504,0
179,20,0.611,0,1.0,-1.7786356,0
179,21,0.621,0,1.0,-2.1088247,0
179,22,0.616,1,-0.05,-1.8896973,0
179,23,0.626,2,-0.05,-2.114222,0
179,24,0.621,1,-0.05,-3.17509,0
179,25,0.646,0,1.0,-1.278575,0
179,26,0.694,0,1.0,-0.2185666,0
179,27,0.706,2,-0.05,-3.2187748,0
179,28,0.711,1,-0.05,-4.8405323,0
179,29,0.697,2,-0.05,-4.205309,0
179,30,0.699,1,-0.05,-5.8343954,0
179,31,0.690,1,-0.05,-5.690975,0
179,32,0.695,1,-0.05,-4.590478,0
179,33,0.651,1,-0.05,-4.2321005,0
179,34,0.639,1,-0.05,-3.8367472,0
179,35,0.614,1,-0.05,-5.1338377,0
179,36,0.582,1,-0.05,-9.795908,0
179,37,0.548,1,-0.05,-14.492907,0
179,38,0.529,1,-0.05,-14.75957,0
179,39,0.488,1,-0.05,-12.592849,0
179,40,0.392,0,1.0,-10.472681,0
179,41,0.325,1,-0.05,-10.613973,0
179,42,0.260,0,1.0,-10.189337,0
179,43,0.184,1,-100.0,-8.581383,0
180,0,0.654,0,1.0,-0.1273073,0
180,1,0.668,0,1.0,0.022166014,0
180,2,0.667,0,1.0,-0.04528129,0
180,3,0.648,0,1.0,-0.06534207,0
180,4,0.644,0,1.0,-0.09131765,0
180,5,0.632,0,1.0,-0.09514749,0
180,6,0.638,0,1.0,0.06906974,0
180,7,0.644,2,-0.05,0.03484702,0
180,8,0.618,2,-0.05,-0.92322576,0
180,9,0.665,0,1.0,-1.2744699,0
180,10,0.699,0,1.0,-2.246251,0
180,11,0.669,1,-0.05,-2.8776236,0
180,12,0.650,0,1.0,-2.455053,0
180,13,0.642,2,-0.05,-1.133398,0
180,14,0.621,2,-0.05,-2.9535108,0
180,15,0.607,2,-0.05,-2.8643997,0
180,16,0.590,1,-0.05,-2.285821,0
180,17,0.578,2,-0.05,-2.91016,0
180,18,0.560,1,-0.05,-2.6094904,0
180,19,0.521,1,-0.05,-3.3860135,0
180,20,0.514,1,-0.05,-3.9783773,0
180,21,0.502,0,1.0,-2.1003907,0
180,22,0.487,0,1.0,-0.7135743,0
180,23,0.487,0,1.0,-1.1432122,0
180,24,0.485,2,-0.05,-1.024304,0
180,25,0.468,1,-0.05,-2.2652943,0
180,26,0.465,0,1.0,-0.6686602,0
180,27,0.466,2,-0.05,-0.6017202,0
180,28,0.463,1,-0.05,-1.4370363,0
180,29,0.473,0,1.0,-0.74773043,0
180,30,0.478,0,1.0,-0.520651,0
180,31,0.500,0,1.0,-0.6385488,0
180,32,0.511,0,1.0,-2.2176037,0
180,33,0.516,1,-0.05,-2.6732764,0
180,34,0.515,2,-0.05,-1.2602849,0
180,35,0.517,1,-0.05,-3.489691,0
180,36,0.526,2,-0.05,-2.4870844,0
180,37,0.545,0,1.0,-4.260033,0
180,38,0.573,1,-0.05,-5.255689,0
180,39,0.578,2,-0.05,-5.5604486,0
180,40,0.591,2,-0.05,-6.088265,0
180,41,0.588,1,-0.05,-4.4856133,0
180,42,0.645,0,1.0,-6.383978,0
180,43,0.687,1,-0.05,-8.260941,0
180,44,0.741,1,-0.05,-8.837503,0
180,45,0.752,1,-0.05,-7.4994006,0
180,46,0.781,1,-0.05,-5.1906657,0
180,47,0.808,0,1.0,-2.7678537,0
180,48,0.747,1,-0.05,-3.8147364,0
180,49,0.737,1,-0.05,-5.8306375,0
180,50,0.709,1,-0.05,-7.966097,0
180,51,0.688,1,-0.05,-12.184868,0
180,52,0.667,1,-0.05,-12.457827,0
180,53,0.621,1,-0.05,-10.74818,0
180,54,0.607,1,-0.05,-7.4723163,0
180,55,0.566,1,-0.05,-4.4658084,0
180,56,0.547,1,-0.05,-2.863461,0
180,57,0.529,2,-0.05,-2.202357,0
180,58,0.492,1,-0.05,-3.5494514,0
180,59,0.487,2,-0.05,-2.9530663,0
180,60,0.409,0,1.0,-3.9631047,0
180,61,0.339,1,-0.05,-4.128649,0
180,62,0.301,1,-0.05,-5.15819,0
180,63,0.305,2,-0.05,-4.7280436,0
180,64,0.282,1,-0.05,-5.4935455,0
180,65,0.260,2,-0.05,-5.17763,0
180,66,0.250,2,-0.05,-5.895113,0
180,67,0.203,1,-0.05,-6.5393095,0
180,68,0.179,1,-100.0,-6.033493,0
181,0,0.668,0,1.0,-0.05624485,0
181,1,0.657,0,1.0,0.092994094,0
181,2,0.655,0,1.0,0.06972432,0
181,3,0.646,0,1.0,0.06026268,0
181,4,0.650,0,1.0,0.034935832,0
181,5,0.625,2,-0.05,0.22414404,0
181,6,0.651,0,1.0,-0.8171983,0
181,7,0.692,0,1.0,-0.922434,0
181,8,0.697,0,1.0,-0.90731716,0
181,9,0.696,0,1.0,-0.9434138,0
181,10,0.637,0,1.0,-1.2085211,0
181,11,0.636,0,1.0,-0.9601632,0
181,12,0.620,0,1.0,-1.3474433,0
181,13,0.583,0,1.0,-1.7714677,0
181,14,0.572,0,1.0,-1.3980465,0
181,15,0.544,1,-0.05,-1.8380088,0
181,16,0.547,2,-0.05,-0.60377645,0
181,17,0.544,1,-0.05,-2.1310673,0
181,18,0.544,0,1.0,-0.69319415,0
181,19,0.558,0,1.0,-0.6682875,0
181,20,0.563,0,1.0,-1.1424593,0
181,21,0.566,0,1.0,-1.8873802,0
181,22,0.571,1,-0.05,-1.4124912,0
181,23,0.584,0,1.0,-1.6895012,0
181,24,0.601,2,-0.05,-0.9297322,0
181,25,0.609,1,-0.05,-2.5062668,0
181,26,0.650,0,1.0,-0.9614173,0
181,27,0.697,0,1.0,-2.8821373,0
181,28,0.681,0,1.0,-4.4584494,0
181,29,0.674,1,-0.05,-5.0003853,0
181,30,0.650,1,-0.05,-6.2364883,0
181,31,0.637,1,-0.05,-5.495843,0
181,32,0.551,0,1.0,-4.257283,0
181,33,0.485,2,-0.05,-6.171773,0
181,34,0.475,1,-0.05,-6.22635,0
181,35,0.446,2,-0.05,-7.073185,0
181,36,0.418,1,-0.05,-7.542778,0
181,37,0.338,0,1.0,-8.033403,0
181,38,0.261,2,-0.05,-11.354616,0
181,39,0.251,1,-0.05,-12.1649,0
181,40,0.231,1,-0.05,-13.5773735,0
181,41,0.183,1,-100.0,-16.585876,0
182,0,0.662,0,1.0,-0.3670169,0
182,1,0.655,0,1.0,-0.32443702,0
182,2,0.651,0,1.0,-0.42751175,0
182,3,0.647,2,-0.05,-0.4385798,0
182,4,0.651,2,-0.05,-1.2034388,0
182,5,0.658,1,-0.05,-1.9683182,0
182,6,0.661,0,1.0,-1.758805,0
182,7,0.693,0,1.0,-1.0885692,0
182,8,0.700,1,-0.05,-1.0297475,0
182,9,0.686,0,1.0,-0.32026863,0
182,10,0.672,0,1.0,0.4728893,0
182,11,0.665,0,1.0,0.3929962,0
182,12,0.660,1,-0.05,0.10687947,0
182,13,0.632,0,1.0,0.40259343,0
182,14,0.578,0,1.0,-0.9734862,0
182,15,0.570,2,-0.05,-1.4999782,0
182,16,0.551,0,1.0,-0.85529494,0
182,17,0.550,0,1.0,-1.5510576,0
182,18,0.538,1,-0.05,-1.807127,0
182,19,0.506,0,1.0,-1.8904392,0
182,20,0.465,0,1.0,-2.3571444,0
182,21,0.443,1,-0.05,-2.9129534,0
182,22,0.445,1,-0.05,-2.133812,0
182,23,0.433,1,-0.05,-0.3624797,0
182,24,0.406,2,-0.05,-3.1171584,0
182,25,0.381,1,-0.05,-3.573472,0
182,26,0.360,2,-0.05,-6.753324,0
182,27,0.337,1,-0.05,-5.3595552,0
182,28,0.311,1,-0.05,-8.662568,0
182,29,0.287,1,-0.05,-11.180463,0
182,30,0.268,1,-0.05,-16.941833,0
182,31,0.233,1,-0.05,-17.427486,0
182,32,0.188,1,-100.0,-18.985115,0
183,0,0.671,0,1.0,-0.32656837,0
183,1,0.649,0,1.0,-0.17844033,0
183,2,0.643,0,1.0,-0.22002196,0
183,3,0.646,0,1.0,-0.239524,0
183,4,0.643,0,1.0,-0.2395885,0
183,5,0.640,0,1.0,-0.24638057,0
183,6,0.640,0,1.0,-0.11048055,0
183,7,0.621,0,1.0,-0.06659329,0
183,8,0.617,2,-0.05,0.27778405,0
183,9,0.642,0,1.0,-0.4202901,0
183,10,0.671,0,1.0,-0.44411266,0
183,11,0.687,1,-0.05,-0.80521405,0
183,12,0.679,0,1.0,-0.3863182,0
183,13,0.673,2,-0.05,-0.16532916,0
183,14,0.701,0,1.0,-0.465989,0
183,15,0.702,0,1.0,-1.0109469,0
183,16,0.692,1,-0.05,-1.2124405,0
183,17,0.675,1,-0.05,-1.1763601,0
183,18,0.685,2,-0.05,-0.3952477,0
183,19,0.685,0,1.0,-1.1973351,0
183,20,0.671,1,-0.05,-1.2932789,0
183,21,0.678,0,1.0,-1.5390499,0
183,22,0.701,0,1.0,-1.7902157,0
183,23,0.701,1,-0.05,-1.9364763,0
183,24,0.659,0,1.0,-2.215726,0
183,25,0.650,1,-0.05,-1.1882815,0
183,26,0.632,1,-0.05,-0.2988522,0
183,27,0.607,1,-0.05,-0.8781526,0
183,28,0.598,1,-0.05,-0.85141516,0
183,29,0.563,1,-0.05,-4.9479218,0
183,30,0.533,1,-0.05,-8.778997,0
183,31,0.509,1,-0.05,-9.495616,0
183,32,0.453,1,-0.05,-11.04212,0
183,33,0.439,1,-0.05,-13.028883,0
183,34,0.405,1,-0.05,-13.259175,0
183,35,0.376,1,-0.05,-11.818197,0
183,36,0.362,1,-0.05,-9.37628,0
183,37,0.327,1,-0.05,-5.3856754,0
183,38,0.327,2,-0.05,-0.25454247,0
183,39,0.315,2,-0.05,-4.012762,0
183,40,0.292,1,-0.05,-7.543797,0
183,41,0.264,1,-0.05,-6.268484,0
183,42,0.269,2,-0.05,-1.791933,0
183,43,0.246,1,-0.05,-5.8324456,0
183,44,0.235,2,-0.05,-2.0458014,0
183,45,0.220,2,-0.05,-6.842666,0
183,46,0.205,1,-0.05,-10.724325,0
183,47,0.194,2,-100.0,-8.143585,0
184,0,0.667,0,1.0,-1.0424411,0
184,1,0.677,0,1.0,-1.0677911,0
184,2,0.674,2,-0.05,-0.77734643,0
184,3,0.680,1,-0.05,-1.8640888,0
184,4,0.671,0,1.0,-0.75900227,0
184,5,0.651,0,1.0,0.10577774,0
184,6,0.650,0,1.0,0.06848514,0
184,7,0.628,0,1.0,-0.0384897,0
184,8,0.633,0,1.0,0.21061337,0
184,9,0.614,0,1.0,0.04865372,0
184,10,0.612,0,1.0,0.020807743,0
184,11,0.599,0,1.0,-0.3697211,0
184,12,0.579,0,1.0,-0.7282227,0
184,13,0.586,0,1.0,-1.0544102,0
184,14,0.565,0,1.0,-1.6300673,0
184,15,0.554,0,1.0,-1.8393399,0
184,16,0.557,1,-0.05,-2.0750537,0
184,17,0.518,0,1.0,-1.6677257,0
184,18,0.491,1,-0.05,-2.259695,0
184,19,0.505,1,-0.05,-1.8701166,0
184,20,0.489,1,-0.05,-0.120654345,0
184,21,0.464,1,-0.05,-1.8105402,0
184,22,0.374,0,1.0,-4.1120386,0
184,23,0.317,1,-0.05,-9.826291,0
184,24,0.288,1,-0.05,-16.620424,0
184,25,0.265,1,-0.05,-17.596357,0
184,26,0.228,1,-0.05,-19.30975,0
184,27,0.181,2,-100.0,-18.55695,0
185,0,0.675,1,-0.05,-1.1045239,0
185,1,0.652,0,1.0,0.32054454,0
185,2,0.643,2,-0.05,0.72249144,0
185,3,0.629,0,1.0,-0.054324508,0
185,4,0.634,0,1.0,-0.59386075,0
185,5,0.632,0,1.0,-0.5054288,0
185,6,0.630,2,-0.05,-0.61335415,0
185,7,0.626,2,-0.05,-1.3283786,0
185,8,0.652,1,-0.05,-1.8109944,0
185,9,0.663,1,-0.05,-1.8507663,0
185,10,0.650,0,1.0,-0.6105892,0
185,11,0.648,1,-0.05,0.20779973,0
185,12,0.629,2,-0.05,0.77532953,0
185,13,0.637,1,-0.05,0.061217546,0
185,14,0.617,0,1.0,0.47588342,0
185,15,0.561,0,1.0,-0.32669628,0
185,16,0.522,0,1.0,-0.7278354,0
185,17,0.500,1,-0.05,-1.4712666,0
185,18,0.494,2,-0.05,-1.6933143,0
185,19,0.477,0,1.0,-1.3505386,0
185,20,0.466,2,-0.05,-1.676284,0
185,21,0.456,1,-0.05,-1.6919491,0
185,22,0.453,1,-0.05,-1.9220277,0
185,23,0.446,1,-0.05,-1.2275884,0
185,24,0.414,1,-0.05,-0.5371418,0
185,25,0.414,1,-0.05,-0.76095915,0
185,26,0.382,2,-0.05,-6.508891,0
185,27,0.359,1,-0.05,-4.085515,0
185,28,0.325,1,-0.05,-7.0114346,0
185,29,0.291,1,-0.05,-11.348981,0
185,30,0.270,1,-0.05,-17.642344,0
185,31,0.234,1,-0.05,-19.9828,0
185,32,0.209,1,-0.05,-18.659061,0
185,33,0.165,1,-100.0,-15.783248,0
186,0,0.654,0,1.0,-0.16424894,0
186,1,0.666,0,1.0,0.01297152,0
186,2,0.672,1,-0.05,-0.03567803,0
186,3,0.633,0,1.0,0.9782266,0
186,4,0.607,0,1.0,0.68351865,0
186,5,0.585,1,-0.05,0.532046,0
186,6,0.566,0,1.0,-0.33863652,0
186,7,0.528,1,-0.05,-1.094818,0
186,8,0.514,1,-0.05,-0.18258369,0
186,9,0.494,1,-0.05,0.6102152,0
186,10,0.459,2,-0.05,-1.3606439,0
186,11,0.441,1,-0.05,-0.7053757,0
186,12,0.421,1,-0.05,-2.8020072,0
186,13,0.376,1,-0.05,-8.901131,0
186,14,0.354,2,-0.05,-13.62325,0
186,15,0.329,1,-0.05,-12.245109,0
186,16,0.237,0,1.0,-14.547932,0
186,17,0.144,2,-100.0,-19.03959,0
187,0,0.671,2,-0.05,-0.59736884,0
187,1,0.687,0,1.0,-1.4424691,0
187,2,0.682,0,1.0,-2.0507576,0
187,3,0.680,1,-0.05,-2.479524,0
187,4,0.664,2,-0.05,-1.4925776,0
187,5,0.660,1,-0.05,-2.525622,0
187,6,0.649,0,1.0,-1.8453698,0
187,7,0.634,0,1.0,-0.37448907,0
187,8,0.628,0,1.0,-0.34109497,0
187,9,0.615,1,-0.05,-0.29197717,0
187,10,0.621,0,1.0,1.3340385,0
187,11,0.630,2,-0.05,2.156604,0
187,12,0.631,0,1.0,0.87278503,0
187,13,0.601,0,1.0,-0.089179754,0
187,14,0.603,0,1.0,-0.29626024,0
187,15,0.600,0,1.0,-0.58448243,0
187,16,0.581,0,1.0,-0.13420784,0
187,17,0.572,0,1.0,-0.45915592,0
187,18,0.556,0,1.0,-0.84557366,0
187,19,0.558,2,-0.05,-0.7964102,0
187,20,0.546,1,-0.05,-2.6279793,0
187,21,0.536,0,1.0,-0.44229043,0
187,22,0.534,0,1.0,-0.7064539,0
187,23,0.539,0,1.0,-1.1332185,0
187,24,0.538,0,1.0,-1.6137031,0
187,25,0.532,2,-0.05,-2.1991751,0
187,26,0.542,1,-0.05,-2.5615187,0
187,27,0.522,1,-0.05,-1.9306753,0
187,28,0.550,2,-0.05,-0.8907157,0
187,29,0.548,2,-0.05,-2.1181328,0
187,30,0.538,1,-0.05,-2.1795387,0
187,31,0.541,1,-0.05,-2.4662764,0
187,32,0.547,2,-0.05,-0.70013463,0
187,33,0.559,0,1.0,-1.6695757,0
187,34,0.541,1,-0.05,-2.2596679,0
187,35,0.561,0,1.0,-2.638382,0
187,36,0.601,1,-0.05,-3.6401694,0
187,37,0.622,1,-0.05,-3.0693545,0
187,38,0.689,0,1.0,-2.6680536,0
187,39,0.734,2,-0.05,-2.8622851,0
187,40,0.724,1,-0.05,-4.869436,0
187,41,0.688,2,-0.05,-3.8580074,0
187,42,0.653,0,1.0,-5.888085,0
187,43,0.623,1,-0.05,-8.208937,0
187,44,0.601,1,-0.05,-8.138644,0
187,45,0.579,1,-0.05,-4.798261,0
187,46,0.570,1,-0.05,-7.0168123,0
187,47,0.531,1,-0.05,-9.76705,0
187,48,0.498,1,-0.05,-15.530685,0
187,49,0.470,1,-0.05,-14.932712,0
187,50,0.432,1,-0.05,-12.886543,0
187,51,0.398,1,-0.05,-9.283962,0
187,52,0.374,1,-0.05,-6.7284303,0
187,53,0.343,2,-0.05,-5.050458,0
187,54,0.325,1,-0.05,-5.38752,0
187,55,0.304,1,-0.05,-5.0715284,0
187,56,0.279,1,-0.05,-5.7896175,0
187,57,0.277,2,-0.05,-2.0454214,0
187,58,0.253,1,-0.05,-5.267513,0
187,59,0.227,2,-0.05,-3.3150926,0
187,60,0.208,2,-0.05,-5.8706965,0
187,61,0.200,1,-0.05,-6.570756,0
187,62,0.168,1,-100.0,-7.0226326,0
188,0,0.677,1,-0.05,0.18180335,0
188,1,0.655,0,1.0,0.9877668,0
188,2,0.603,0,1.0,0.54746413,0
188,3,0.565,0,1.0,0.17721015,0
188,4,0.526,0,1.0,-0.037046015,0
188,5,0.493,0,1.0,-0.22004133,0
188,6,0.463,2,-0.05,-0.523394,0
188,7,0.462,0,1.0,-0.18530631,0
188,8,0.458,2,-0.05,-0.45208985,0
188,9,0.470,0,1.0,-0.8463801,0
188,10,0.486,0,1.0,0.042109013,0
188,11,0.497,1,-0.05,0.05807686,0
188,12,0.501,0,1.0,-0.5166699,0
188,13,0.477,0,1.0,-0.5204799,0
188,14,0.479,0,1.0,-0.7848784,0
188,15,0.479,0,1.0,-1.211255,0
188,16,0.460,0,1.0,-1.2730867,0
188,17,0.452,2,-0.05,-1.551844,0
188,18,0.465,1,-0.05,-1.1247146,0
188,19,0.451,0,1.0,-1.5966548,0
188,20,0.451,1,-0.05,-1.7740893,0
188,21,0.429,1,-0.05,-1.9618202,0
188,22,0.386,0,1.0,-1.2364699,0
188,23,0.330,2,-0.05,-1.8235655,0
188,24,0.327,1,-0.05,-2.9351978,0
188,25,0.258,0,1.0,-3.5760221,0
188,26,0.226,1,-0.05,-8.447324,0
188,27,0.198,2,-100.0,-13.696922,0
189,0,0.667,0,1.0,-0.46446192,0
189,1,0.671,0,1.0,-0.43264735,0
189,2,0.679,0,1.0,-0.18971622,0
189,3,0.681,1,-0.05,-0.16520345,0
189,4,0.659,0,1.0,0.8388343,0
189,5,0.643,0,1.0,1.2879051,0
189,6,0.604,0,1.0,1.0832169,0
189,7,0.577,0,1.0,0.88989353,0
189,8,0.585,1,-0.05,0.5560113,0
189,9,0.528,0,1.0,-0.20861304,0
189,10,0.505,1,-0.05,-1.1826353,0
189,11,0.487,1,-0.05,-0.5766169,0
189,12,0.421,0,1.0,0.73462653,0
189,13,0.367,1,-0.05,-2.3604784,0
189,14,0.349,1,-0.05,-3.2674322,0
189,15,0.233,0,1.0,-10.117033,0
189,16,0.120,0,-100.0,-14.712405,0
190,0,0.668,0,1.0,-0.17050695,0
190,1,0.671,0,1.0,-0.119663715,0
190,2,0.679,0,1.0,-0.15551543,0
190,3,0.677,0,1.0,0.026327848,0
190,4,0.665,0,1.0,0.007128358,0
190,5,0.666,0,1.0,0.0215621,0
190,6,0.668,0,1.0,0.03775525,0
190,7,0.665,2,-0.05,0.1382606,0
190,8,0.692,0,1.0,-0.6629478,0
190,9,0.708,0,1.0,-1.3685981,0
190,10,0.669,1,-0.05,-0.8492681,0
190,11,0.683,2,-0.05,-0.17323351,0
190,12,0.674,2,-0.05,-1.3258718,0
190,13,0.670,2,-0.05,-2.692021,0
190,14,0.643,2,-0.05,-1.6972762,0
190,15,0.551,0,1.0,-1.2686802,0
190,16,0.512,1,-0.05,-3.081185,0
190,17,0.479,1,-0.05,-3.5181866,0
190,18,0.463,2,-0.05,-4.6604657,0
190,19,0.376,0,1.0,-3.7862222,0
190,20,0.299,0,1.0,-5.3914876,0
190,21,0.233,1,-0.05,-7.703109,0
190,22,0.210,1,-0.05,-10.238939,0
190,23,0.171,0,-100.0,-10.41177,0
191,0,0.655,0,1.0,-0.082574844,0
191,1,0.668,0,1.0,-0.14350402,0
191,2,0.665,0,1.0,-0.17390668,0
191,3,0.667,0,1.0,0.07296026,0
191,4,0.660,2,-0.05,0.009114385,0
191,5,0.684,0,1.0,-0.83376503,0
191,6,0.708,0,1.0,-1.2118981,0
191,7,0.682,1,-0.05,-1.4193211,0
191,8,0.693,0,1.0,-0.25215268,0
191,9,0.696,1,-0.05,0.47976416,0
191,10,0.688,0,1.0,1.5753366,0
191,11,0.672,0,1.0,1.365028,0
191,12,0.657,0,1.0,0.87498856,0
191,13,0.599,0,1.0,0.23388135,0
191,14,0.603,0,1.0,-0.14395368,0
191,15,0.574,1,-0.05,-0.9102328,0
191,16,0.580,1,-0.05,-1.1178555,0
191,17,0.564,1,-0.05,-0.4892738,0
191,18,0.483,0,1.0,1.0432642,0
191,19,0.428,1,-0.05,0.7025182,0
191,20,0.408,1,-0.05,-3.6885242,0
191,21,0.387,2,-0.05,-7.5303974,0
191,22,0.357,1,-0.05,-7.6150246,0
191,23,0.319,1,-0.05,-10.575447,0
191,24,0.293,1,-0.05,-16.45856,0
191,25,0.249,2,-0.05,-19.29134,0
191,26,0.228,2,-0.05,-19.74921,0
191,27,0.197,1,-100.0,-16.251709,0
192,0,0.654,0,1.0,0.04007244,0
192,1,0.663,2,-0.05,0.15108395,0
192,2,0.683,0,1.0,-0.6772457,0
192,3,0.703,0,1.0,-1.2346556,0
192,4,0.689,0,1.0,-1.334184,0
192,5,0.661,0,1.0,-1.4811743,0
192,6,0.637,0,1.0,-1.5940905,0
192,7,0.618,2,-0.05,-1.6412852,0
192,8,0.617,1,-0.05,-2.6501787,0
192,9,0.594,1,-0.05,-1.4823877,0
192,10,0.609,0,1.0,0.98286146,0
192,11,0.638,0,1.0,1.9176402,0
192,12,0.653,0,1.0,1.5840166,0
192,13,0.660,2,-0.05,1.0403478,0
192,14,0.646,0,1.0,0.24461365,0
192,15,0.641,0,1.0,-0.47417307,0
192,16,0.622,0,1.0,-0.8594672,0
192,17,0.613,0,1.0,-0.8600234,0
192,18,0.594,0,1.0,-1.2895796,0
192,19,0.582,0,1.0,-1.0939729,0
192,20,0.572,0,1.0,-1.4092368,0
192,21,0.575,2,-0.05,-1.5024066,0
192,22,0.546,1,-0.05,-2.0222657,0
192,23,0.560,1,-0.05,-1.5948104,0
192,24,0.558,2,-0.05,-1.0531238,0
192,25,0.556,0,1.0,-1.6773423,0
192,26,0.555,1,-0.05,-2.2641528,0
192,27,0.552,1,-0.05,-2.3147001,0
192,28,0.560,2,-0.05,-1.1849023,0
192,29,0.555,1,-0.05,-1.8847423,0
192,30,0.565,2,-0.05,-1.2619622,0
192,31,0.572,2,-0.05,-2.6130705,0
192,32,0.560,1,-0.05,-2.1328976,0
192,33,0.579,1,-0.05,-3.0219588,0
192,34,0.581,2,-0.05,-0.34335536,0
192,35,0.586,0,1.0,-1.6824689,0
192,36,0.572,1,-0.05,-2.8000321,0
192,37,0.588,1,-0.05,-2.2774181,0
192,38,0.599,1,-0.05,-1.6238589,0
192,39,0.629,1,-0.05,-1.9052262,0
192,40,0.624,1,-0.05,-1.8205853,0
192,41,0.666,1,-0.05,-2.3223062,0
192,42,0.705,2,-0.05,-2.842987,0
192,43,0.699,2,-0.05,-3.3589072,0
192,44,0.688,1,-0.05,-2.499179,0
192,45,0.642,1,-0.05,-4.0947337,0
192,46,0.611,1,-0.05,-6.600662,0
192,47,0.590,1,-0.05,-11.141381,0
192,48,0.548,2,-0.05,-14.088249,0
192,49,0.527,2,-0.05,-13.747229,0
192,50,0.482,1,-0.05,-10.382806,0
192,51,0.438,1,-0.05,-13.439891,0
192,52,0.417,1,-0.05,-16.947987,0
192,53,0.388,1,-0.05,-16.294365,0
192,54,0.354,1,-0.05,-14.04797,0
192,55,0.253,0,1.0,-10.6938715,0
192,56,0.221,1,-0.05,-11.636726,0
192,57,0.155,0,-100.0,-9.483233,0
193,0,0.664,2,-0.05,-0.15787292,0
193,1,0.674,1,-0.05,-1.1433036,0
193,2,0.671,1,-0.05,-0.5034447,0
193,3,0.636,0,1.0,1.1188588,0
193,4,0.608,0,1.0,0.4570431,0
193,5,0.559,0,1.0,0.16089475,0
193,6,0.536,0,1.0,-0.05917418,0
193,7,0.531,1,-0.05,-0.30969524,0
193,8,0.502,2,-0.05,-1.7611454,0
193,9,0.501,1,-0.05,-0.23172474,0
193,10,0.495,1,-0.05,-1.7968795,0
193,11,0.477,1,-0.05,-0.42362761,0
193,12,0.442,2,-0.05,0.25912952,0
193,13,0.432,1,-0.05,0.20948505,0
193,14,0.421,1,-0.05,-0.845757,0
193,15,0.378,1,-0.05,-2.9183774,0
193,16,0.361,1,-0.05,-9.932299,0
193,17,0.307,1,-0.05,-13.514903,0
193,18,0.289,1,-0.05,-18.26002,0
193,19,0.255,1,-0.05,-18.936384,0
193,20,0.220,1,-0.05,-15.392441,0
193,21,0.195,1,-100.0,-11.672763,0
194,0,0.677,1,-0.05,0.14639723,0
194,1,0.653,0,1.0,0.84348094,0
194,2,0.607,0,1.0,0.5161675,0
194,3,0.585,2,-0.05,0.30183035,0
194,4,0.579,0,1.0,0.29543662,0
194,5,0.578,0,1.0,-0.050961852,0
194,6,0.570,0,1.0,-0.11177373,0
194,7,0.558,1,-0.05,-0.16688061,0
194,8,0.546,0,1.0,0.23906618,0
194,9,0.517,2,-0.05,-0.35696566,0
194,10,0.523,1,-0.05,0.01358062,0
194,11,0.506,0,1.0,-0.06612563,0
194,12,0.434,0,1.0,-1.7243882,0
194,13,0.415,2,-0.05,-2.1630046,0
194,14,0.392,0,1.0,-1.4626783,0
194,15,0.394,1,-0.05,-1.1300075,0
194,16,0.358,0,1.0,-2.0412178,0
194,17,0.358,1,-0.05,-2.731157,0
194,18,0.327,2,-0.05,-2.7220218,0
194,19,0.331,0,1.0,-1.7331263,0
194,20,0.298,1,-0.05,-1.7555083,0
194,21,0.294,0,1.0,-1.7961605,0
194,22,0.265,1,-0.05,-3.4282265,0
194,23,0.262,1,-0.05,-4.7647557,0
194,24,0.240,1,-0.05,-6.1868515,0
194,25,0.215,1,-0.05,-11.567107,0
194,26,0.187,1,-100.0,-13.595036,0
195,0,0.654,0,1.0,0.13041723,0
195,1,0.666,0,1.0,0.28082502,0
195,2,0.648,0,1.0,0.24031472,0
195,3,0.648,0,1.0,0.17334437,0
195,4,0.643,2,-0.05,0.17830014,0
195,5,0.678,0,1.0,-0.47136593,0
195,6,0.691,0,1.0,-0.87691563,0
195,7,0.704,0,1.0,-0.9875693,0
195,8,0.673,0,1.0,-1.1529436,0
195,9,0.643,0,1.0,-0.40376472,0
195,10,0.621,0,1.0,-0.64916646,0
195,11,0.610,0,1.0,-0.8886333,0
195,12,0.575,0,1.0,-1.3065755,0
195,13,0.548,1,-0.05,-1.4259162,0
195,14,0.573,0,1.0,0.36923814,0
195,15,0.571,0,1.0,0.49401218,0
195,16,0.572,1,-0.05,-0.140131,0
195,17,0.586,0,1.0,0.8299367,0
195,18,0.604,1,-0.05,0.64061546,0
195,19,0.642,0,1.0,1.1900501,0
195,20,0.703,0,1.0,1.1095641,0
195,21,0.630,0,1.0,0.47325516,0
195,22,0.609,1,-0.05,0.5986397,0
195,23,0.557,0,1.0,-0.55346394,0
195,24,0.492,1,-0.05,-1.3479195,0
195,25,0.484,1,-0.05,-2.2286177,0
195,26,0.464,1,-0.05,-7.5226545,0
195,27,0.426,1,-0.05,-10.410053,0
195,28,0.391,1,-0.05,-11.842902,0
195,29,0.347,1,-0.05,-14.398905,0
195,30,0.318,1,-0.05,-17.069363,0
195,31,0.223,0,1.0,-15.981927,0
195,32,0.154,1,-100.0,-17.182285,0
196,0,0.667,0,1.0,0.35976052,0
196,1,0.667,0,1.0,0.46663505,0
196,2,0.668,1,-0.05,0.42561448,0
196,3,0.635,0,1.0,1.2801402,0
